Source,Target,Weight
5067,6232,1
5067,6299,1
5067,6338,2
5067,6358,2
5067,6735,2
5067,7292,2
5067,7301,3
5067,7369,2
5067,7511,6
5067,7765,1
5067,8508,1
5067,8784,1
5067,9157,2
5067,9379,1
5067,9615,1
5067,9616,1
5067,9617,1
5067,9735,1
5067,9787,1
5067,9937,1
5067,10027,1
5067,10472,3
5067,10608,1
5067,10615,1
5067,10632,3
5067,10761,2
5067,10763,2
5067,10863,3
5067,10935,2
5067,10988,3
5067,11035,2
5067,11036,2
5067,11037,2
5067,11155,1
5067,11414,2
5067,12014,1
5067,12159,3
5067,12281,1
5067,12336,2
5067,12446,3
5067,16401,1
5067,16493,1
5067,16840,4
5067,16975,1
5067,17430,1
5067,18736,1
5067,19270,3
5067,19717,3
5067,19863,1
5067,19872,3
5067,23336,3
5067,23338,3
5067,24141,3
5090,5516,1
5090,5822,1
5090,5876,4
5090,5877,3
5090,5880,3
5090,6111,5
5090,6121,1
5090,6122,1
5090,6157,2
5090,6338,1
5090,6358,1
5090,6444,1
5090,6515,4
5090,6522,1
5090,6735,4
5090,6813,1
5090,7301,1
5090,7369,2
5090,7511,6
5090,7637,4
5090,7765,2
5090,7932,3
5090,7934,3
5090,8435,1
5090,8495,2
5090,8496,3
5090,8508,2
5090,8774,2
5090,8823,3
5090,8866,1
5090,9115,1
5090,9155,1
5090,9157,6
5090,9366,3
5090,9372,3
5090,9580,2
5090,9581,2
5090,9615,2
5090,9616,2
5090,9617,2
5090,9666,3
5090,9667,2
5090,9676,3
5090,9736,2
5090,9737,2
5090,9738,2
5090,9743,2
5090,9787,4
5090,9850,4
5090,9851,4
5090,9852,4
5090,9937,1
5090,9977,3
5090,9978,3
5090,9979,3
5090,9980,3
5090,9981,3
5090,9982,1
5090,9983,1
5090,10027,2
5090,10472,7
5090,10608,7
5090,10615,5
5090,10626,1
5090,10694,1
5090,10741,1
5090,10761,1
5090,10763,1
5090,10859,1
5090,10988,7
5090,11035,1
5090,11036,1
5090,11037,1
5090,11414,1
5090,12014,2
5090,12159,3
5090,12164,2
5090,12281,5
5090,12336,4
5090,12340,4
5090,12409,4
5090,12446,2
5090,13169,1
5090,16401,1
5090,16451,3
5090,16461,3
5090,16840,5
5090,16975,5
5090,17430,2
5090,18722,1
5090,18736,2
5090,19270,1
5090,19277,3
5090,19717,7
5090,19863,7
5090,19872,1
5090,23336,7
5090,23338,7
5090,23964,3
5090,24140,3
5090,24141,1
5516,5822,1
5516,5876,2
5516,5877,2
5516,5880,2
5516,6111,6
5516,6121,3
5516,6122,3
5516,6157,5
5516,6358,1
5516,6444,2
5516,6515,2
5516,6522,3
5516,6735,1
5516,6813,1
5516,7016,9
5516,7292,5
5516,7301,5
5516,7369,2
5516,7502,2
5516,7511,7
5516,7637,2
5516,7765,4
5516,7932,2
5516,7934,2
5516,8435,2
5516,8495,5
5516,8496,2
5516,8774,5
5516,8823,4
5516,8866,2
5516,9115,2
5516,9155,44
5516,9157,9
5516,9366,3
5516,9372,3
5516,9580,5
5516,9581,5
5516,9666,2
5516,9676,2
5516,9743,7
5516,9787,1
5516,9850,2
5516,9851,2
5516,9852,2
5516,9937,1
5516,9977,3
5516,9978,3
5516,9979,3
5516,9980,3
5516,9981,3
5516,9982,3
5516,9983,3
5516,10027,3
5516,10472,10
5516,10608,5
5516,10615,4
5516,10626,1
5516,10632,2
5516,10694,4
5516,10741,44
5516,10761,7
5516,10763,7
5516,10859,1
5516,10863,2
5516,10935,2
5516,10988,10
5516,11035,1
5516,11036,1
5516,11037,1
5516,11182,2
5516,11414,1
5516,12090,1
5516,12159,4
5516,12164,2
5516,12281,8
5516,12336,1
5516,12340,2
5516,12409,7
5516,12446,4
5516,15845,1
5516,15846,1
5516,16401,2
5516,16451,3
5516,16461,6
5516,16493,1
5516,16840,6
5516,16975,8
5516,17430,5
5516,18736,4
5516,19270,2
5516,19277,2
5516,19717,10
5516,19863,5
5516,19872,2
5516,20321,9
5516,23336,10
5516,23338,10
5516,23964,2
5516,24140,2
5516,24141,5
5822,5876,4
5822,5877,6
5822,5880,6
5822,6111,3
5822,6157,2
5822,6232,1
5822,6299,1
5822,6338,3
5822,6358,2
5822,6444,2
5822,6515,4
5822,6735,2
5822,6813,1
5822,7016,1
5822,7292,5
5822,7301,3
5822,7369,7
5822,7502,2
5822,7511,22
5822,7637,4
5822,7765,1
5822,7932,6
5822,7934,6
5822,8435,8
5822,8495,2
5822,8496,6
5822,8743,1
5822,8774,2
5822,8784,6
5822,8823,2
5822,8866,2
5822,9115,5
5822,9155,1
5822,9157,19
5822,9366,2
5822,9372,2
5822,9379,1
5822,9388,4
5822,9580,2
5822,9581,2
5822,9666,6
5822,9667,3
5822,9676,6
5822,9735,1
5822,9736,1
5822,9737,1
5822,9738,1
5822,9743,4
5822,9787,2
5822,9850,4
5822,9851,4
5822,9852,4
5822,9937,3
5822,9977,2
5822,9978,2
5822,9979,2
5822,9980,2
5822,9981,2
5822,10027,1
5822,10472,6
5822,10608,1
5822,10615,1
5822,10632,4
5822,10694,1
5822,10741,1
5822,10761,2
5822,10763,2
5822,10859,7
5822,10863,4
5822,10917,1
5822,10935,6
5822,10988,6
5822,11035,2
5822,11036,2
5822,11037,2
5822,11155,1
5822,11182,2
5822,11414,2
5822,12014,3
5822,12090,1
5822,12159,8
5822,12164,1
5822,12281,4
5822,12336,2
5822,12340,3
5822,12409,1
5822,12446,8
5822,13169,2
5822,15845,1
5822,15846,1
5822,16401,3
5822,16451,4
5822,16461,5
5822,16493,1
5822,16840,7
5822,16975,4
5822,17430,1
5822,18722,1
5822,18736,1
5822,19270,5
5822,19277,6
5822,19717,6
5822,19863,1
5822,19872,5
5822,20321,1
5822,23336,6
5822,23338,6
5822,23964,6
5822,24140,6
5876,5877,14
5876,5880,14
5876,6111,9
5876,6121,2
5876,6122,2
5876,6157,7
5876,6338,2
5876,6358,3
5876,6444,4
5876,6515,67
5876,6522,2
5876,6735,2
5876,6813,3
5876,7016,3
5876,7292,3
5876,7301,2
5876,7369,6
5876,7502,4
5876,7511,5
5876,7637,67
5876,7932,14
5876,7934,14
5876,8435,2
5876,8495,7
5876,8496,14
5876,8508,1
5876,8743,1
5876,8774,7
5876,8784,3
5876,8823,5
5876,8866,6
5876,9115,10
5876,9155,2
5876,9157,11
5876,9366,4
5876,9372,4
5876,9379,1
5876,9388,2
5876,9580,7
5876,9581,7
5876,9615,1
5876,9616,1
5876,9617,1
5876,9666,14
5876,9667,6
5876,9676,14
5876,9736,1
5876,9737,1
5876,9738,1
5876,9743,4
5876,9850,67
5876,9851,67
5876,9852,67
5876,9937,4
5876,9977,4
5876,9978,4
5876,9979,4
5876,9980,4
5876,9981,4
5876,9982,2
5876,9983,2
5876,10027,4
5876,10042,1
5876,10043,1
5876,10044,1
5876,10045,1
5876,10046,1
5876,10047,1
5876,10472,7
5876,10608,6
5876,10615,10
5876,10626,3
5876,10694,1
5876,10741,2
5876,10761,3
5876,10763,3
5876,10859,1
5876,10917,3
5876,10988,7
5876,11035,3
5876,11036,3
5876,11037,3
5876,11182,4
5876,11414,3
5876,12014,1
5876,12090,2
5876,12159,6
5876,12164,3
5876,12281,5
5876,12336,2
5876,12340,4
5876,12409,5
5876,12446,9
5876,15845,4
5876,15846,4
5876,16401,1
5876,16451,5
5876,16461,8
5876,16493,1
5876,16840,7
5876,16975,5
5876,17430,2
5876,18722,1
5876,19270,3
5876,19277,14
5876,19293,1
5876,19294,1
5876,19717,7
5876,19863,6
5876,19872,3
5876,20321,3
5876,23336,7
5876,23338,7
5876,23964,14
5876,24140,14
5876,24141,4
5877,5880,99
5877,6111,9
5877,6121,2
5877,6122,2
5877,6157,12
5877,6338,3
5877,6358,10
5877,6444,10
5877,6515,14
5877,6522,2
5877,6735,2
5877,6813,6
5877,7016,4
5877,7292,2
5877,7301,4
5877,7369,6
5877,7502,10
5877,7511,11
5877,7637,14
5877,7765,1
5877,7932,99
5877,7934,99
5877,8435,1
5877,8495,12
5877,8496,99
5877,8508,1
5877,8743,4
5877,8774,12
5877,8784,5
5877,8823,3
5877,8866,3
5877,9115,21
5877,9155,2
5877,9157,13
5877,9366,5
5877,9372,5
5877,9379,3
5877,9388,6
5877,9580,12
5877,9581,12
5877,9615,1
5877,9616,1
5877,9617,1
5877,9666,99
5877,9667,13
5877,9676,99
5877,9736,11
5877,9737,11
5877,9738,11
5877,9743,6
5877,9787,4
5877,9850,14
5877,9851,14
5877,9852,14
5877,9937,4
5877,9977,5
5877,9978,5
5877,9979,5
5877,9980,5
5877,9981,5
5877,9982,2
5877,9983,2
5877,10027,4
5877,10472,9
5877,10608,4
5877,10615,8
5877,10626,7
5877,10632,3
5877,10694,2
5877,10741,2
5877,10761,4
5877,10763,4
5877,10859,2
5877,10863,3
5877,10917,3
5877,10988,9
5877,11035,10
5877,11036,10
5877,11037,10
5877,11182,10
5877,11414,10
5877,12014,1
5877,12090,2
5877,12159,3
5877,12164,2
5877,12281,4
5877,12336,2
5877,12340,4
5877,12409,5
5877,12446,7
5877,13169,1
5877,15845,2
5877,15846,2
5877,16401,3
5877,16451,2
5877,16461,10
5877,16840,9
5877,16975,4
5877,17430,5
5877,18736,1
5877,19270,2
5877,19277,99
5877,19717,9
5877,19863,4
5877,19872,2
5877,20321,4
5877,23336,9
5877,23338,9
5877,23964,99
5877,24140,99
5877,24141,1
5880,6111,9
5880,6121,2
5880,6122,2
5880,6157,12
5880,6338,3
5880,6358,10
5880,6444,10
5880,6515,14
5880,6522,2
5880,6735,2
5880,6813,6
5880,7016,4
5880,7292,2
5880,7301,4
5880,7369,6
5880,7502,10
5880,7511,11
5880,7637,14
5880,7765,1
5880,7932,99
5880,7934,99
5880,8435,1
5880,8495,12
5880,8496,99
5880,8508,1
5880,8743,4
5880,8774,12
5880,8784,5
5880,8823,3
5880,8866,3
5880,9115,21
5880,9155,2
5880,9157,13
5880,9366,5
5880,9372,5
5880,9379,3
5880,9388,6
5880,9580,12
5880,9581,12
5880,9615,1
5880,9616,1
5880,9617,1
5880,9666,99
5880,9667,13
5880,9676,99
5880,9736,11
5880,9737,11
5880,9738,11
5880,9743,6
5880,9787,4
5880,9850,14
5880,9851,14
5880,9852,14
5880,9937,4
5880,9977,5
5880,9978,5
5880,9979,5
5880,9980,5
5880,9981,5
5880,9982,2
5880,9983,2
5880,10027,4
5880,10472,9
5880,10608,4
5880,10615,8
5880,10626,7
5880,10632,3
5880,10694,2
5880,10741,2
5880,10761,4
5880,10763,4
5880,10859,2
5880,10863,3
5880,10917,3
5880,10988,9
5880,11035,10
5880,11036,10
5880,11037,10
5880,11182,10
5880,11414,10
5880,12014,1
5880,12090,2
5880,12159,3
5880,12164,2
5880,12281,4
5880,12336,2
5880,12340,4
5880,12409,5
5880,12446,7
5880,13169,1
5880,15845,2
5880,15846,2
5880,16401,3
5880,16451,2
5880,16461,10
5880,16840,9
5880,16975,4
5880,17430,5
5880,18736,1
5880,19270,2
5880,19277,99
5880,19717,9
5880,19863,4
5880,19872,2
5880,20321,4
5880,23336,9
5880,23338,9
5880,23964,99
5880,24140,99
5880,24141,1
6111,6121,5
6111,6122,5
6111,6157,8
6111,6338,2
6111,6358,4
6111,6444,7
6111,6515,9
6111,6522,5
6111,6735,5
6111,6813,3
6111,7016,3
6111,7292,5
6111,7301,4
6111,7369,5
6111,7502,3
6111,7511,18
6111,7637,9
6111,7765,2
6111,7932,9
6111,7934,9
6111,8435,3
6111,8495,8
6111,8496,9
6111,8508,4
6111,8743,2
6111,8774,8
6111,8784,3
6111,8823,7
6111,8866,4
6111,9115,4
6111,9155,6
6111,9157,12
6111,9366,6
6111,9372,6
6111,9379,4
6111,9388,1
6111,9580,8
6111,9581,8
6111,9615,4
6111,9616,4
6111,9617,4
6111,9666,9
6111,9667,5
6111,9676,9
6111,9736,3
6111,9737,3
6111,9738,3
6111,9743,5
6111,9787,2
6111,9850,9
6111,9851,9
6111,9852,9
6111,9937,3
6111,9977,6
6111,9978,6
6111,9979,6
6111,9980,6
6111,9981,6
6111,9982,5
6111,9983,5
6111,10027,8
6111,10472,11
6111,10608,8
6111,10615,19
6111,10626,2
6111,10632,4
6111,10694,6
6111,10741,6
6111,10761,8
6111,10763,8
6111,10863,4
6111,10917,4
6111,10935,1
6111,10988,11
6111,11035,4
6111,11036,4
6111,11037,4
6111,11182,3
6111,11414,4
6111,12014,3
6111,12090,2
6111,12159,7
6111,12164,3
6111,12281,11
6111,12336,5
6111,12340,8
6111,12409,7
6111,12446,11
6111,13169,1
6111,15845,2
6111,15846,2
6111,16401,2
6111,16451,6
6111,16461,11
6111,16840,12
6111,16975,11
6111,17430,6
6111,18736,2
6111,19270,4
6111,19277,9
6111,19717,11
6111,19863,8
6111,19872,4
6111,20321,3
6111,23336,11
6111,23338,11
6111,23964,9
6111,24140,9
6111,24141,4
6121,6122,61
6121,6157,4
6121,6338,2
6121,6358,2
6121,6444,1
6121,6515,2
6121,6522,61
6121,6735,1
6121,6813,2
6121,7016,3
6121,7292,2
6121,7301,3
6121,7369,4
6121,7502,2
6121,7511,6
6121,7637,2
6121,7765,1
6121,7932,2
6121,7934,2
6121,8435,1
6121,8495,4
6121,8496,2
6121,8508,1
6121,8743,2
6121,8774,4
6121,8784,3
6121,8823,3
6121,8866,2
6121,9155,3
6121,9157,9
6121,9366,4
6121,9372,4
6121,9379,1
6121,9580,4
6121,9581,4
6121,9615,1
6121,9616,1
6121,9617,1
6121,9666,2
6121,9676,2
6121,9736,1
6121,9737,1
6121,9738,1
6121,9743,2
6121,9787,2
6121,9850,2
6121,9851,2
6121,9852,2
6121,9937,1
6121,9977,4
6121,9978,4
6121,9979,4
6121,9980,4
6121,9981,4
6121,9982,61
6121,9983,61
6121,10027,4
6121,10042,1
6121,10043,1
6121,10044,1
6121,10045,1
6121,10046,1
6121,10047,1
6121,10472,6
6121,10608,4
6121,10615,8
6121,10632,1
6121,10694,3
6121,10741,3
6121,10761,3
6121,10763,3
6121,10863,1
6121,10917,3
6121,10988,6
6121,11035,2
6121,11036,2
6121,11037,2
6121,11182,2
6121,11414,2
6121,12014,1
6121,12159,5
6121,12164,3
6121,12281,4
6121,12336,1
6121,12340,4
6121,12409,3
6121,12446,8
6121,15845,1
6121,15846,1
6121,16401,4
6121,16451,1
6121,16461,5
6121,16493,2
6121,16840,5
6121,16975,4
6121,17430,2
6121,18736,1
6121,19270,7
6121,19277,2
6121,19717,6
6121,19863,4
6121,19872,7
6121,20321,3
6121,23336,6
6121,23338,6
6121,23964,2
6121,24140,2
6121,24141,1
6122,6157,4
6122,6338,2
6122,6358,2
6122,6444,1
6122,6515,2
6122,6522,61
6122,6735,1
6122,6813,2
6122,7016,3
6122,7292,2
6122,7301,3
6122,7369,4
6122,7502,2
6122,7511,6
6122,7637,2
6122,7765,1
6122,7932,2
6122,7934,2
6122,8435,1
6122,8495,4
6122,8496,2
6122,8508,1
6122,8743,2
6122,8774,4
6122,8784,3
6122,8823,3
6122,8866,2
6122,9155,3
6122,9157,9
6122,9366,4
6122,9372,4
6122,9379,1
6122,9580,4
6122,9581,4
6122,9615,1
6122,9616,1
6122,9617,1
6122,9666,2
6122,9676,2
6122,9736,1
6122,9737,1
6122,9738,1
6122,9743,2
6122,9787,2
6122,9850,2
6122,9851,2
6122,9852,2
6122,9937,1
6122,9977,4
6122,9978,4
6122,9979,4
6122,9980,4
6122,9981,4
6122,9982,61
6122,9983,61
6122,10027,4
6122,10042,1
6122,10043,1
6122,10044,1
6122,10045,1
6122,10046,1
6122,10047,1
6122,10472,6
6122,10608,4
6122,10615,8
6122,10632,1
6122,10694,3
6122,10741,3
6122,10761,3
6122,10763,3
6122,10863,1
6122,10917,3
6122,10988,6
6122,11035,2
6122,11036,2
6122,11037,2
6122,11182,2
6122,11414,2
6122,12014,1
6122,12159,5
6122,12164,3
6122,12281,4
6122,12336,1
6122,12340,4
6122,12409,3
6122,12446,8
6122,15845,1
6122,15846,1
6122,16401,4
6122,16451,1
6122,16461,5
6122,16493,2
6122,16840,5
6122,16975,4
6122,17430,2
6122,18736,1
6122,19270,7
6122,19277,2
6122,19717,6
6122,19863,4
6122,19872,7
6122,20321,3
6122,23336,6
6122,23338,6
6122,23964,2
6122,24140,2
6122,24141,1
6157,6338,2
6157,6358,3
6157,6444,6
6157,6515,7
6157,6522,4
6157,6735,3
6157,6813,5
6157,7016,4
6157,7292,5
6157,7301,3
6157,7369,4
6157,7502,5
6157,7511,20
6157,7637,7
6157,7765,3
6157,7932,12
6157,7934,12
6157,8435,4
6157,8495,84
6157,8496,12
6157,8508,2
6157,8743,1
6157,8774,84
6157,8784,5
6157,8823,3
6157,8866,1
6157,9115,6
6157,9155,5
6157,9157,17
6157,9366,4
6157,9372,4
6157,9379,1
6157,9388,3
6157,9580,84
6157,9581,84
6157,9615,2
6157,9616,2
6157,9617,2
6157,9666,12
6157,9667,2
6157,9676,12
6157,9736,11
6157,9737,11
6157,9738,11
6157,9743,3
6157,9787,3
6157,9850,7
6157,9851,7
6157,9852,7
6157,9937,5
6157,9977,4
6157,9978,4
6157,9979,4
6157,9980,4
6157,9981,4
6157,9982,4
6157,9983,4
6157,10027,6
6157,10472,12
6157,10608,3
6157,10615,10
6157,10626,1
6157,10632,1
6157,10694,3
6157,10741,5
6157,10761,6
6157,10763,6
6157,10859,4
6157,10863,1
6157,10917,1
6157,10935,3
6157,10988,12
6157,11035,3
6157,11036,3
6157,11037,3
6157,11182,5
6157,11414,3
6157,12014,3
6157,12090,4
6157,12159,7
6157,12164,3
6157,12281,16
6157,12336,3
6157,12340,4
6157,12409,4
6157,12446,12
6157,13169,1
6157,15845,3
6157,15846,3
6157,16401,3
6157,16451,6
6157,16461,10
6157,16493,1
6157,16840,12
6157,16975,16
6157,17430,6
6157,18736,3
6157,19270,3
6157,19277,12
6157,19717,12
6157,19863,3
6157,19872,3
6157,20321,4
6157,23336,12
6157,23338,12
6157,23964,12
6157,24140,12
6157,24141,1
6232,6299,43
6232,6358,2
6232,6444,1
6232,6735,5
6232,7016,1
6232,7292,4
6232,7301,2
6232,7369,5
6232,7502,1
6232,7511,11
6232,8435,2
6232,8508,1
6232,8784,1
6232,8823,1
6232,8866,2
6232,9115,1
6232,9157,8
6232,9366,1
6232,9372,1
6232,9615,1
6232,9616,1
6232,9617,1
6232,9735,43
6232,9736,1
6232,9737,1
6232,9738,1
6232,9977,1
6232,9978,1
6232,9979,1
6232,9980,1
6232,9981,1
6232,10027,1
6232,10472,1
6232,10615,1
6232,10626,1
6232,10632,7
6232,10761,2
6232,10763,2
6232,10863,7
6232,10917,1
6232,10935,6
6232,10988,1
6232,11035,2
6232,11036,2
6232,11037,2
6232,11155,43
6232,11182,1
6232,11414,2
6232,12159,4
6232,12336,5
6232,12340,2
6232,12446,6
6232,13169,3
6232,16401,4
6232,16451,1
6232,16461,1
6232,16493,1
6232,16840,6
6232,17430,1
6232,18722,4
6232,19270,1
6232,19717,1
6232,19872,1
6232,20321,1
6232,23336,1
6232,23338,1
6232,24141,1
6299,6358,2
6299,6444,1
6299,6735,5
6299,7016,1
6299,7292,4
6299,7301,2
6299,7369,5
6299,7502,1
6299,7511,11
6299,8435,2
6299,8508,1
6299,8784,1
6299,8823,1
6299,8866,2
6299,9115,1
6299,9157,8
6299,9366,1
6299,9372,1
6299,9615,1
6299,9616,1
6299,9617,1
6299,9735,43
6299,9736,1
6299,9737,1
6299,9738,1
6299,9977,1
6299,9978,1
6299,9979,1
6299,9980,1
6299,9981,1
6299,10027,1
6299,10472,1
6299,10615,1
6299,10626,1
6299,10632,7
6299,10761,2
6299,10763,2
6299,10863,7
6299,10917,1
6299,10935,6
6299,10988,1
6299,11035,2
6299,11036,2
6299,11037,2
6299,11155,43
6299,11182,1
6299,11414,2
6299,12159,4
6299,12336,5
6299,12340,2
6299,12446,6
6299,13169,3
6299,16401,4
6299,16451,1
6299,16461,1
6299,16493,1
6299,16840,6
6299,17430,1
6299,18722,4
6299,19270,1
6299,19717,1
6299,19872,1
6299,20321,1
6299,23336,1
6299,23338,1
6299,24141,1
6338,6358,5
6338,6444,2
6338,6515,2
6338,6522,2
6338,6735,9
6338,7292,6
6338,7301,6
6338,7369,8
6338,7502,1
6338,7511,23
6338,7637,2
6338,7765,2
6338,7932,3
6338,7934,3
6338,8435,3
6338,8495,2
6338,8496,3
6338,8508,5
6338,8743,3
6338,8774,2
6338,8784,11
6338,8823,4
6338,8866,7
6338,9157,21
6338,9366,1
6338,9372,1
6338,9379,4
6338,9580,2
6338,9581,2
6338,9615,5
6338,9616,5
6338,9617,5
6338,9666,3
6338,9676,3
6338,9787,3
6338,9850,2
6338,9851,2
6338,9852,2
6338,9937,2
6338,9977,1
6338,9978,1
6338,9979,1
6338,9980,1
6338,9981,1
6338,9982,2
6338,9983,2
6338,10027,1
6338,10042,1
6338,10043,1
6338,10044,1
6338,10045,1
6338,10046,1
6338,10047,1
6338,10472,10
6338,10615,5
6338,10626,1
6338,10632,3
6338,10694,2
6338,10761,1
6338,10763,1
6338,10859,2
6338,10863,3
6338,10917,6
6338,10935,5
6338,10988,10
6338,11035,5
6338,11036,5
6338,11037,5
6338,11182,1
6338,11414,5
6338,12014,3
6338,12159,14
6338,12164,1
6338,12281,4
6338,12336,9
6338,12340,3
6338,12446,17
6338,15845,1
6338,15846,1
6338,16401,1
6338,16451,2
6338,16461,5
6338,16493,4
6338,16840,14
6338,16975,4
6338,17430,2
6338,18722,1
6338,18736,2
6338,19270,2
6338,19277,3
6338,19717,10
6338,19872,2
6338,23336,10
6338,23338,10
6338,23964,3
6338,24140,3
6338,24141,4
6358,6444,4
6358,6515,3
6358,6522,2
6358,6735,8
6358,6813,3
6358,7016,1
6358,7292,11
6358,7301,9
6358,7369,7
6358,7502,2
6358,7511,31
6358,7637,3
6358,7765,4
6358,7932,10
6358,7934,10
6358,8435,3
6358,8495,3
6358,8496,10
6358,8508,5
6358,8743,4
6358,8774,3
6358,8784,8
6358,8823,4
6358,8866,6
6358,9115,3
6358,9155,1
6358,9157,26
6358,9366,3
6358,9372,3
6358,9379,7
6358,9388,2
6358,9580,3
6358,9581,3
6358,9615,5
6358,9616,5
6358,9617,5
6358,9666,10
6358,9667,2
6358,9676,10
6358,9735,2
6358,9736,1
6358,9737,1
6358,9738,1
6358,9743,2
6358,9787,4
6358,9850,3
6358,9851,3
6358,9852,3
6358,9937,4
6358,9977,3
6358,9978,3
6358,9979,3
6358,9980,3
6358,9981,3
6358,9982,2
6358,9983,2
6358,10027,2
6358,10472,9
6358,10608,3
6358,10615,5
6358,10626,4
6358,10632,11
6358,10694,5
6358,10741,1
6358,10761,2
6358,10763,2
6358,10859,1
6358,10863,11
6358,10917,6
6358,10935,4
6358,10988,9
6358,11035,124
6358,11036,124
6358,11037,124
6358,11155,2
6358,11182,2
6358,11414,124
6358,12014,1
6358,12159,10
6358,12164,2
6358,12281,4
6358,12336,8
6358,12340,2
6358,12409,2
6358,12446,15
6358,15845,1
6358,15846,1
6358,16401,6
6358,16451,1
6358,16461,6
6358,16493,1
6358,16840,21
6358,16975,4
6358,17430,4
6358,18736,4
6358,19270,2
6358,19277,10
6358,19717,9
6358,19863,3
6358,19872,2
6358,20321,1
6358,23336,9
6358,23338,9
6358,23964,10
6358,24140,10
6358,24141,4
6444,6515,4
6444,6522,1
6444,6735,1
6444,6813,11
6444,7016,1
6444,7292,1
6444,7301,3
6444,7369,3
6444,7502,11
6444,7511,9
6444,7637,4
6444,7932,10
6444,7934,10
6444,8435,1
6444,8495,6
6444,8496,10
6444,8508,1
6444,8743,3
6444,8774,6
6444,8784,3
6444,8823,3
6444,8866,5
6444,9115,8
6444,9155,2
6444,9157,8
6444,9366,1
6444,9372,1
6444,9379,1
6444,9388,2
6444,9580,6
6444,9581,6
6444,9615,1
6444,9616,1
6444,9617,1
6444,9666,10
6444,9667,4
6444,9676,10
6444,9735,1
6444,9736,4
6444,9737,4
6444,9738,4
6444,9743,1
6444,9787,2
6444,9850,4
6444,9851,4
6444,9852,4
6444,9937,2
6444,9977,1
6444,9978,1
6444,9979,1
6444,9980,1
6444,9981,1
6444,9982,1
6444,9983,1
6444,10027,5
6444,10472,8
6444,10608,2
6444,10615,6
6444,10626,1
6444,10632,2
6444,10694,2
6444,10741,2
6444,10761,4
6444,10763,4
6444,10863,2
6444,10917,1
6444,10935,1
6444,10988,8
6444,11035,4
6444,11036,4
6444,11037,4
6444,11155,1
6444,11182,11
6444,11414,4
6444,12014,1
6444,12090,2
6444,12159,3
6444,12164,1
6444,12281,6
6444,12336,1
6444,12340,3
6444,12409,3
6444,12446,5
6444,13169,2
6444,15845,2
6444,15846,2
6444,16401,3
6444,16451,2
6444,16461,9
6444,16493,2
6444,16840,3
6444,16975,6
6444,17430,4
6444,19277,10
